20183846,fn-Jrbggn,ln-Mrrqzbomq,1992-04-27,C302,2.35
20204382,fn-Qzev,ln-Zqjrt,1991-10-03,C101,4.14
20204825,fn-Ncghpuqrz,ln-Lwdrtcums,1997-07-03,C305,0.25
20203914,fn-Agq,ln-Ogkpwu,2009-07-13,C104,0.27
20183764,fn-Gafiwh,ln-Zvgax,2000-09-10,C503,1.16
20194903,fn-Ctyjhkdzwp,ln-Hguwns,2003-08-13,C105,4.17
20204089,fn-Ssafrssb,ln-Syrwl,2004-03-18,C404,3.92
20194361,fn-Vyjelnkch,ln-Aeuwmel,1999-10-21,C403,3.36
20203936,fn-Vogtixruw,ln-Sqplwu,2001-05-05,C301,0.81
20194805,fn-Vibmiza,ln-Zrw,1997-12-07,C503,3.55
20193894,fn-Reddazvs,ln-Uteqxfaee,2006-03-23,C405,2.60
20203590,fn-Dboan,ln-Cfmqqfdqs,1996-01-26,C301,3.77
20203583,fn-Bmruzvmw,ln-Zntki,1991-08-04,C102,3.16
20204406,fn-Muelov,ln-Qglwjckrx,1992-03-04,C102,0.11
20183702,fn-Jxhvzfpdo,ln-Lrclq,1996-10-08,C205,4.53
20183806,fn-Xfjuzzqml,ln-Nksaqgl,2001-06-23,C104,2.90
20194958,fn-Qii,ln-Aypm,1993-03-19,C501,3.97
20193931,fn-Lhx,ln-Pgv,1997-09-12,C404,4.96
20184942,fn-Rnjzjfga,ln-Gqkpilj,2008-09-05,C201,1.79
20183878,fn-Kak,ln-Xcc,1997-11-30,C102,1.82
20184378,fn-Totgwtgy,ln-Fnrejw,2008-06-26,C501,2.50
20194927,fn-Oqtl,ln-Tztylmcdc,1991-06-18,C305,1.32
20184384,fn-Oqmsamt,ln-Vkodjm,2003-03-22,C404,2.04
20184988,fn-Jlaq,ln-Hmgzrvocby,1993-11-12,C103,0.67
20204295,fn-Baxygrbfom,ln-Ihkthbxh,2007-01-17,C305,1.87
20203696,fn-Ggyxh,ln-Tqtt,2010-05-12,C304,1.04
20183581,fn-Bppd,ln-Hey,1990-12-27,C104,1.90
20203688,fn-Jpxc,ln-Adfwj,2001-07-11,C202,1.54
20194601,fn-Wnji,ln-Dsltpmh,2008-10-25,C501,2.46
20204174,fn-Qnnuwlksw,ln-Ifwlbist,2005-04-28,C205,3.24
20194906,fn-Gge,ln-Fxms,2009-12-11,C303,2.76
20194876,fn-Lknniib,ln-Ldrcsg,1992-08-07,C304,0.20
20184469,fn-Lgtlslay,ln-Oxyu,2008-05-21,C103,4.07
20203543,fn-Gwbumqm,ln-Xpaguyq,2001-03-07,C504,3.01
20184439,fn-Tifcsryqfl,ln-Pbsjznegpc,2002-12-03,C204,4.41
20183854,fn-Nxvgs,ln-Fivizddcck,1990-06-14,C105,4.66
20194841,fn-Qrkubumq,ln-Kyn,1991-03-04,C403,1.74
20184093,fn-Ndbqqzky,ln-Vylbqbaf,2005-06-26,C102,4.08
20203762,fn-Zcxgbrhfmo,ln-Ktjqqhz,2009-09-10,C502,4.71
20193929,fn-Eeejr,ln-Jue,2005-11-09,C202,2.37
20204379,fn-Utjp,ln-Lej,2005-01-21,C304,4.32
20184226,fn-Hethgsn,ln-Lxjpjb,2005-02-07,C302,2.47
20183448,fn-Cjnlln,ln-Vvosffpf,1996-11-28,C501,3.05
20193776,fn-Cvnzsrrfe,ln-Dzjdsrvbhk,1997-11-23,C404,0.53
20184818,fn-Gri,ln-Tkeuyhcuso,1994-08-20,C305,2.62
20184825,fn-Pysbisdsrm,ln-Fhdrhsu,2006-02-08,C401,1.49
20194880,fn-Iwbkwlktd,ln-Oqudjye,2008-01-03,C101,1.21
20184997,fn-Tgyrflno,ln-Dnbxmgrz,1993-04-29,C205,0.56
20184023,fn-Swzeawca,ln-Gtr,2003-09-15,C404,1.10
20194253,fn-Eiean,ln-Fpge,2010-12-08,C504,1.62
20184937,fn-Edeqkdfjx,ln-Fttzxnru,2005-11-14,C305,3.77
20183660,fn-Wexq,ln-Gnwhxtb,1995-03-19,C301,4.22
20203866,fn-Nqqjgnwn,ln-Bjvfbrq,1990-04-22,C203,2.15
20194457,fn-Lfkhsdts,ln-Lswhceggt,1991-11-27,C401,3.40
20194774,fn-Gogjfaf,ln-Vfh,1997-10-31,C304,1.91
20194836,fn-Rpkul,ln-Flmpsvimmh,2000-02-03,C501,4.15
20194772,fn-Jiq,ln-Orotxtk,2000-10-21,C403,4.88
20203447,fn-Uykmck,ln-Tiqwhpmk,2008-12-10,C405,3.93
20193760,fn-Gkafcb,ln-Vztm,2004-05-23,C401,1.94
20194599,fn-Qkaimszfv,ln-Pjpqlkyug,2009-10-11,C304,3.23
20183535,fn-Adtiddisr,ln-Hbsqipb,1993-03-09,C502,4.18
20183812,fn-Fzdvj,ln-Ghvukhy,2000-10-10,C403,0.55
20183515,fn-Xcygven,ln-Pfax,2004-08-07,C405,1.46
20204251,fn-Qpgqcfea,ln-Wtiiedpyyo,2003-05-04,C502,1.55
20204227,fn-Yjz,ln-Tgizkej,1992-01-18,C205,1.74
20203883,fn-Zganqjd,ln-Jha,2003-02-09,C103,4.88
20204545,fn-Duhkxpn,ln-Horflc,1999-04-19,C302,0.61
20193438,fn-Bdqs,ln-Pnrdtnt,1995-03-11,C403,0.27
20204925,fn-Xvmm,ln-Itoskmnvp,1992-03-17,C301,3.28
20194215,fn-Grwifxedt,ln-Xyeemtjaa,2001-10-28,C303,3.88
20203594,fn-Dbfotqfq,ln-Ahrxcawctz,1991-11-12,C101,0.29
20183413,fn-Stzzyr,ln-Bbqrboxqa,2004-02-18,C103,4.46
20204645,fn-Tdu,ln-Mhk,2002-12-21,C205,3.03
20194278,fn-Uly,ln-Ebx,2003-08-11,C301,3.00
20184477,fn-Jaakb,ln-Hmpdcz,1995-07-31,C305,2.93
20203779,fn-Glnsr,ln-Ioaiudans,1991-07-22,C203,1.98
20203427,fn-Zgicy,ln-Zhkcbibqf,2001-02-20,C302,3.94
20183659,fn-Cqmszz,ln-Wpambpuljk,2009-03-02,C502,4.02
20184767,fn-Kduqgt,ln-Zvnos,2007-04-14,C204,2.98
20183934,fn-Pmoxwzhn,ln-Wbdjjau,2005-06-23,C402,1.42
20184861,fn-Ekieznlkt,ln-Kgswgyvno,2007-06-09,C102,0.36
20194426,fn-Xgmgtompdt,ln-Olletyhk,1997-03-15,C402,0.02
20194047,fn-Rxxb,ln-Qjo,1998-11-25,C202,0.69
20203587,fn-Jxckzj,ln-Vkeyi,1993-09-15,C404,4.57
20183987,fn-Jzzhu,ln-Vbdyafxwh,1999-08-28,C402,4.87
20183788,fn-Lcbzfx,ln-Rbve,2010-06-13,C505,2.45
20184881,fn-Ifclzayhki,ln-Ldr,1993-05-27,C101,0.26
20204281,fn-Osh,ln-Lfu,1994-06-22,C305,4.50
20204608,fn-Bmjiayyz,ln-Hrkcgawnqt,1996-03-22,C205,1.27
20184368,fn-Qemtxwd,ln-Fnifx,2010-11-09,C403,2.15
20184012,fn-Xcohy,ln-Fxdhu,2003-09-22,C303,0.41
20183818,fn-Uzarwifjct,ln-Ojoinz,2008-04-02,C302,2.11
20203550,fn-Mewb,ln-Puqt,1996-09-09,C101,2.15
20194841,fn-Zqvsnzdzjl,ln-Efssi,1993-12-06,C303,4.07
20184322,fn-Zdgynsnosk,ln-Xbbqrxgzp,1997-02-19,C105,4.23
20184124,fn-Nyewl,ln-Qkxebifdkl,2005-04-19,C202,2.78
20194205,fn-Taqcf,ln-Ltaopxvdj,2007-03-24,C304,4.92
20194214,fn-Ksleusdow,ln-Xhiew,2002-04-30,C302,0.47
20183933,fn-Xxwwfau,ln-Ystkc,2008-04-02,C301,0.44
20184977,fn-Itfqs,ln-Qaicxhhjxg,2006-01-29,C303,2.42
20203869,fn-Jkpgmhcex,ln-Gyjxbmfafn,1993-12-19,C101,1.24
20194348,fn-Fejv,ln-Rujgtgr,2004-11-22,C201,3.06
20194189,fn-Kzrpr,ln-Keetdnqfxn,2010-12-05,C402,0.87
20203807,fn-Cgnfe,ln-Svie,1992-09-25,C504,2.60
20183415,fn-Uwjdicke,ln-Bbvil,2010-07-06,C303,1.57
20193515,fn-Pdoofljz,ln-Gcffkum,2000-12-06,C305,4.52
20193457,fn-Khfoohwn,ln-Lmho,2000-09-04,C203,4.93
20194551,fn-Erkwo,ln-Qyzvv,1994-08-23,C101,3.93
20193638,fn-Vfqpnyakv,ln-Fnbmrrlfjs,1996-06-18,C502,0.34
20194246,fn-Drecvbb,ln-Qmfbi,1996-02-17,C203,2.00
20184635,fn-Lhyz,ln-Vvaufwn,1999-12-16,C203,1.44
20203941,fn-Bzmw,ln-Eyrzuawfzj,1994-06-25,C301,4.13
20183475,fn-Dflmpu,ln-Urujg,1999-10-11,C405,3.70
20194868,fn-Sbhmyrsx,ln-Pzdmvyd,1998-07-20,C303,1.07
20194965,fn-Wydjnlknuc,ln-Xbawkz,2001-11-29,C305,1.44
20203985,fn-Jsfxxd,ln-Ybhva,2004-06-29,C102,3.88
20204808,fn-Irrdsviwb,ln-Utn,2006-12-15,C102,2.33
20204403,fn-Kizydboyt,ln-Uydg,1998-02-02,C505,2.22
20204272,fn-Bhcsxqa,ln-Ipxtfxr,2010-12-29,C404,3.25
20183590,fn-Vqbpchvc,ln-Nzqk,1996-11-25,C304,2.73
20194831,fn-Iuw,ln-Etrusmwpqp,2000-04-13,C503,3.73
20203855,fn-Ogkfhiswc,ln-Lnmxih,1998-04-27,C105,2.45
20203683,fn-Ivtyjz,ln-Gkzj,2004-09-28,C102,1.93
20193515,fn-Edqhucyzwb,ln-Thrqggfnwl,1994-03-04,C304,2.79
20204558,fn-Wrpbbbjco,ln-Xaewml,1990-03-27,C104,0.55
20184041,fn-Mvrd,ln-Ehwzszejuq,2004-02-14,C403,4.25
20204046,fn-Tjksnmg,ln-Qtgseso,2006-10-24,C503,3.17
20194891,fn-Ulnbvmgppn,ln-Atvyby,2008-06-18,C303,1.55
20204815,fn-Ydomh,ln-Uaykyu,2005-05-14,C304,1.31
20194322,fn-Lhbc,ln-Hsviw,1994-08-17,C304,4.63
20184661,fn-Nihqbpopb,ln-Yttzqig,2006-07-19,C402,4.63
20203971,fn-Ablxztzgiz,ln-Ulkjm,1991-06-23,C105,1.91
20193983,fn-Gfnheqgd,ln-Kayxsytuk,1996-10-05,C105,0.11
20183780,fn-Sjpoxghqyu,ln-Jyzd,1995-09-25,C405,0.93
20184634,fn-Tatzfpeih,ln-Urbsayyv,2010-04-17,C401,1.00
20194020,fn-Foad,ln-Rve,1995-02-29,C401,2.94
20184880,fn-Iphsjighda,ln-Gqylpnc,2002-03-29,C501,0.29
20194032,fn-Llzhqhm,ln-Jxjpvacksf,1990-02-27,C102,2.82
20194077,fn-Ctezkpbw,ln-Aopwnuxf,1991-12-23,C101,2.26
20184486,fn-Ljg,ln-Ksr,1994-09-30,C502,0.55
20184133,fn-Uksv,ln-Ivdhay,2001-06-13,C501,3.06
20183581,fn-Iacp,ln-Aev,2007-11-29,C503,0.48
20203661,fn-Fkzxpucbuk,ln-Gkohuduy,1997-06-30,C301,1.91
20194286,fn-Lwcw,ln-Qepwwnmt,1990-12-13,C103,2.83
20193549,fn-Ubpgvpw,ln-Eemcf,1992-03-07,C205,4.29
20204792,fn-Qqef,ln-Qfb,1999-11-02,C501,1.07
20184131,fn-Zsuanmndk,ln-Vujfrt,1991-02-15,C102,0.62
20194702,fn-Uuryzlz,ln-Yaakptaw,1998-01-21,C203,2.76
20194928,fn-Sihakw,ln-Isa,1992-08-15,C504,0.78
20183722,fn-Islns,ln-Uqze,2007-08-03,C104,3.84
20194952,fn-Opwmhqa,ln-Uugosr,2008-07-30,C304,2.16
20194332,fn-Fvphl,ln-Maomx,1995-04-19,C104,3.69
20203555,fn-Domwaws,ln-Huncpehy,2004-01-29,C402,4.39
20193562,fn-Wtxvum,ln-Crgq,1991-04-15,C301,3.06
20183660,fn-Measzxwkpw,ln-Ldtkuv,2005-04-15,C104,3.02
20184538,fn-Stmdezkseq,ln-Bfdsuucs,2003-10-07,C204,2.38
20203978,fn-Zopwgsibxc,ln-Cvbzjlg,2008-06-27,C303,3.58
20194943,fn-Txujq,ln-Lqeksdnvkn,1994-12-08,C504,1.93
20183953,fn-Xhbkinjgt,ln-Dbi,2007-02-24,C105,1.84
20194139,fn-Dmrz,ln-Fqy,1998-02-06,C503,4.29
20204466,fn-Zttp,ln-Hbre,1994-10-22,C505,3.20
20194772,fn-Xjrw,ln-Kmim,1992-07-26,C404,1.55
20183947,fn-Sfyrypcjtk,ln-Clju,2003-09-20,C201,1.52
20193670,fn-Zxbimd,ln-Gbolcfndn,2006-09-30,C301,0.76
20194657,fn-Avadk,ln-Efferjxn,1998-12-14,C403,1.67
20194630,fn-Emp,ln-Jmoppiwd,1993-11-16,C204,1.22
20204805,fn-Lrnwsdvyeb,ln-Wfpbombipy,1996-11-13,C305,2.32
20194651,fn-Tswzefbs,ln-Mhpi,2002-10-20,C105,1.50
20184028,fn-Okevfvotxs,ln-Zjzmqdr,1990-11-21,C103,4.18
20204974,fn-Mmckc,ln-Rggtlg,2006-02-17,C504,2.72
20194128,fn-Webhgbblo,ln-Enqca,2002-10-09,C403,0.92
20184189,fn-Niw,ln-Nofxov,1994-03-30,C104,1.62
20194398,fn-Pzdbo,ln-Uewarrvnb,2003-11-10,C305,1.36
20204112,fn-Qtct,ln-Kyjec,1993-09-04,C302,0.54
20194940,fn-Ltaou,ln-Gpqkx,1994-07-01,C402,3.56
20194544,fn-Bczajbgqxk,ln-Lfqpktrpnm,2009-03-12,C505,4.87
20204808,fn-Dbobowgcfs,ln-Gbx,1993-04-21,C403,2.51
20194081,fn-Fgcdti,ln-Zdo,2008-09-30,C203,0.16
20204169,fn-Iboz,ln-Bnts,2005-04-12,C102,1.17
20184983,fn-Mqtxxgxld,ln-Mcjz,1994-11-15,C505,1.21
20204865,fn-Har,ln-Zzucjbr,1999-11-08,C505,2.64
20183501,fn-Tgyitjx,ln-Bcpyqmvoau,2003-10-12,C502,0.63
20194653,fn-Crlmcbtrbh,ln-Naxoufo,2008-12-09,C402,1.35
20194277,fn-Nimcpi,ln-Oabfzx,2000-01-16,C503,2.93
20194635,fn-Rogfyahera,ln-Pcauxmmzd,1992-04-14,C402,1.18
20194001,fn-Bysqxqzq,ln-Fyzuhpgs,2008-05-15,C405,0.32
20204779,fn-Rtyiao,ln-Bdvswl,1991-04-03,C401,3.04
20194921,fn-Hlijldgiu,ln-Ngz,2000-08-23,C304,2.27
20184345,fn-Vyanzbshk,ln-Gtmjbmamto,1994-02-16,C103,4.79
20184634,fn-Gqlu,ln-Mirxpwekp,1991-04-03,C301,4.84
20184147,fn-Dkxugdxs,ln-Avr,2001-05-22,C403,1.57
20184615,fn-Ohsdwnyiyh,ln-Jfdhemgvxj,1999-04-27,C105,2.95
20194328,fn-Zfxnrbvtz,ln-Dllemgj,2001-12-30,C501,2.65
20184915,fn-Nsmsvrvmc,ln-Qxdtyzi,2005-07-29,C503,0.73
20193803,fn-Rmuixhzq,ln-Dhnn,1996-06-28,C104,1.27
20184184,fn-Gwocr,ln-Jft,1990-10-20,C101,3.51
20204028,fn-Wjefc,ln-Rtsrx,1992-10-14,C505,3.35
20203472,fn-Xawekoilxv,ln-Zfogdahvgz,2004-07-05,C405,3.38
20203668,fn-Euz,ln-Ncelkmnclw,1994-07-07,C405,4.99
20184267,fn-Orik,ln-Ulbzvds,1994-03-12,C405,3.78
20193428,fn-Lgmejwglp,ln-Woltuv,2005-07-15,C404,4.10
20194937,fn-Jusj,ln-Fcwh,2009-06-19,C204,1.41
20194934,fn-Ahc,ln-Yikdvhoqp,1999-09-17,C403,4.37
20204368,fn-Fegxktewze,ln-Clre,2004-01-15,C505,1.37
20184903,fn-Hykbes,ln-Mojidbira,2000-12-21,C205,1.26
20194825,fn-Tiaqhloua,ln-Fzcutbu,1991-02-22,C403,1.67
20184464,fn-Uwqtqluqx,ln-Nhwhkgsw,2000-11-17,C302,0.50
20194526,fn-Rimxvn,ln-Nhuxvna,2009-09-29,C303,0.92
20203879,fn-Agcjdxhkk,ln-Lfdpsdguc,1998-01-13,C103,2.45
20194315,fn-Qupl,ln-Gyuunjmpp,2006-07-17,C205,4.99
20194665,fn-Ktghxsngc,ln-Ftg,1994-06-09,C103,1.68
20193770,fn-Jpx,ln-Ztodgjupbi,2005-02-23,C203,0.46
20194853,fn-Hyenvrrv,ln-Hvmmu,2010-07-13,C303,2.12
20194296,fn-Pcxbhpgq,ln-Gmxao,2007-06-04,C405,1.60
20204587,fn-Dyvzla,ln-Yduwobka,2009-09-10,C201,3.11
20183581,fn-Bmizofps,ln-Kttzs,1995-04-01,C503,2.55
20194741,fn-Bqsrgns,ln-Ylbrxmfey,2004-04-11,C405,1.30
20183507,fn-Lbcvjypacy,ln-Augpnqvsq,1995-08-31,C403,2.41
20204029,fn-Ogs,ln-Zxpxlfw,2008-01-01,C304,4.23
20204525,fn-Menvj,ln-Fffm,1994-07-01,C103,4.10
20183703,fn-Mqtkngk,ln-Qvnerbns,1996-02-21,C503,1.04
20204061,fn-Dktounoihx,ln-Aoaersqrku,1992-07-03,C505,2.96
20194787,fn-Kmlv,ln-Wizw,1998-09-27,C505,2.37
20204401,fn-Ubywqy,ln-Pajdhz,1999-11-11,C402,0.23
20183949,fn-Dstoqja,ln-Rykjjpgxdi,1997-03-19,C203,4.47
20183686,fn-Qkjoje,ln-Xvt,2004-11-22,C402,0.44
20194993,fn-Vwojt,ln-Nxjohpqyf,1993-01-24,C503,2.15
20204593,fn-Ktexohkup,ln-Pyii,1994-03-24,C502,4.78
20194260,fn-Pxuz,ln-Xbd,1999-02-08,C101,3.03
20194350,fn-Zuepuonkwb,ln-Cucuustigh,2008-12-18,C403,2.32
20194812,fn-Zpmpuqh,ln-Gxctjhhy,2002-05-10,C304,4.36
20194268,fn-Pvuvkokw,ln-Vnfaavvs,2001-04-21,C504,0.48
20184696,fn-Rjknfc,ln-Iherbiro,2004-01-13,C301,3.18
20184031,fn-Cibfkvuik,ln-Wvgt,2010-08-28,C102,0.67
20204725,fn-Vdsrozaux,ln-Ieorwaylft,1993-02-11,C403,3.64
20204104,fn-Zvr,ln-Tcynlav,1997-02-12,C104,0.28
20204755,fn-Evmgupgipd,ln-Alipknz,2004-01-12,C202,3.93
20204561,fn-Qqzuo,ln-Zozmhfpju,1992-10-23,C501,2.27
20194662,fn-Xkihdske,ln-Qsuyqn,1990-09-28,C205,0.04
20203615,fn-Gwfe,ln-Pigxgrdi,1996-09-25,C403,1.68
20184887,fn-Zxfkj,ln-Dcedtjj,2003-01-20,C401,3.04
20203952,fn-Rzuujf,ln-Ibegvuawqp,2002-05-29,C303,3.02
20194531,fn-Qwx,ln-Xkemzfxhz,1993-07-08,C104,1.51
20194851,fn-Feg,ln-Ssrrj,2000-10-19,C103,0.87
20204559,fn-Nqbj,ln-Kdxftrygx,1998-06-27,C103,4.05
20194072,fn-Zwx,ln-Mmrrxl,2006-11-06,C504,4.23
20203529,fn-Gcrukgj,ln-Njg,2009-07-02,C405,1.04
20194624,fn-Iuxypt,ln-Lhpcyw,2002-10-09,C405,2.19
20183972,fn-Pektaj,ln-Zbiiuda,2007-03-22,C403,4.29
20204570,fn-Ddybv,ln-Eowkwaxm,2005-06-05,C101,0.94
20194783,fn-Jvptbagm,ln-Ltocmhua,1993-06-04,C105,0.03
20194260,fn-Heam,ln-Mnnst,1996-02-14,C203,1.28
20203925,fn-Tpieji,ln-Zbx,1999-02-04,C204,4.91
20194782,fn-Ooymlqhyy,ln-Wdlii,2009-10-17,C304,0.62
20184672,fn-Tcvdn,ln-Nhvkq,2005-06-14,C103,1.68
20203496,fn-Cmf,ln-Cpwwewthv,2007-05-01,C302,1.70
20193741,fn-Tjqaw,ln-Yrlsndgn,1999-09-04,C504,0.78
20184785,fn-Zoiucv,ln-Dxd,2003-02-22,C402,4.25
20183755,fn-Mchdjdfc,ln-Wvjimulr,2001-01-27,C305,4.14
20183668,fn-Wdwdrksv,ln-Crmhwjfrm,1996-10-16,C201,0.68
20183479,fn-Pqc,ln-Wchogmrpwe,2006-08-27,C505,0.54
20204531,fn-Xvjslnz,ln-Qirc,2001-08-19,C501,1.57
20184927,fn-Bzzbdqak,ln-Uizf,1990-02-13,C401,4.15
20183943,fn-Kikxobms,ln-Frgyzuye,1996-11-26,C203,1.87
20194984,fn-Angk,ln-Myo,2008-01-26,C101,0.46
20184197,fn-Lxmronqknt,ln-Ekprgbix,1999-10-07,C503,1.31
20204912,fn-Mrazc,ln-Uwls,1999-03-15,C205,3.02
20183836,fn-Qqlqnjssoa,ln-Aws,2002-11-24,C104,1.13
20193615,fn-Pgmcxm,ln-Nhpmivlbw,1996-06-11,C502,2.58
20184657,fn-Dgtyzaounp,ln-Swngtopu,1994-07-23,C105,4.10
20193462,fn-Hvtpkxlxe,ln-Oazgut,2007-12-27,C401,0.65
20184900,fn-Mtvert,ln-Mktj,1991-02-24,C503,1.06
20203973,fn-Tpbswxdojr,ln-Gteuuom,2005-02-28,C101,0.92
20204871,fn-Pnsnvpz,ln-Jxjvwnhfw,2009-11-19,C204,1.12
20203415,fn-Gsou,ln-Hyl,1994-06-17,C302,1.37
20204633,fn-Pvic,ln-Dbrppno,1998-12-20,C503,3.54
20203728,fn-Xviug,ln-Virbdzeavw,2003-02-06,C302,2.12
20194848,fn-Kxpa,ln-Ojlyhxnrb,2010-06-26,C501,3.26
20184467,fn-Ohwmgku,ln-Keqtbt,2000-03-20,C201,4.89
20194207,fn-Cga,ln-Lgzjybku,2007-06-07,C405,1.52
20204788,fn-Dvnqyi,ln-Gloyxsfit,2007-01-12,C405,2.84
20183472,fn-Ydkup,ln-Pis,2005-11-03,C503,4.04
20193945,fn-Donvwd,ln-Zhxw,2006-12-12,C503,2.16
20184451,fn-Ubv,ln-Lhnbh,1990-01-09,C402,1.45
20183499,fn-Mqorezopd,ln-Ehuwlcjm,2006-02-07,C503,1.93
20203656,fn-Ckdrdhw,ln-Cvocvecwkl,1999-12-15,C203,2.07
20183549,fn-Xzsbhnznlr,ln-Aqpu,2007-06-04,C405,0.03
20194536,fn-Jms,ln-Zdxgnojrms,2005-11-07,C403,3.66
20183473,fn-Atcy,ln-Jib,1996-05-12,C304,2.03
20204289,fn-Uazndgr,ln-Cvoqrku,2000-01-23,C403,3.12
20184741,fn-Vkpxyizb,ln-Hyowyyqds,1995-08-14,C103,4.19
20204176,fn-Bqckji,ln-Orfvyjlzho,1990-12-13,C102,0.74
20183575,fn-Oveu,ln-Vpkvh,1999-05-23,C403,0.10
20204145,fn-Nxldjpdvt,ln-Hbowcninq,2007-03-03,C205,3.16
20194316,fn-Wqq,ln-Tbachyi,1995-02-18,C303,4.14
20194563,fn-Tfwci,ln-Zghvzgavgy,2010-01-08,C505,0.88
20194940,fn-Psdvj,ln-Gonmqqwld,2002-06-06,C502,3.13
20194749,fn-Tgpzfbffl,ln-Jacdc,1993-09-02,C102,0.24
20203879,fn-Pusjq,ln-Eaupmfkof,1993-11-20,C402,4.93
20183877,fn-Kzlk,ln-Olefpgit,2005-03-07,C504,4.54
20194135,fn-Sdzghxqu,ln-Msz,1997-11-10,C104,1.25
20204110,fn-Wku,ln-Fziwttz,1991-02-08,C403,1.22
20183832,fn-Vyyzhruqli,ln-Smqum,2005-09-03,C401,1.18
20184622,fn-Utqeewyruq,ln-Xkbtk,2008-04-04,C303,4.25
20184014,fn-Ayajiodf,ln-Czf,2005-12-21,C101,1.81
20204986,fn-Kuptwvvv,ln-Zez,1998-02-05,C104,3.48
20184664,fn-Iqzi,ln-Injldv,2004-07-22,C402,2.11
20204299,fn-Max,ln-Hpoozt,1990-11-01,C502,2.54
20204849,fn-Vfpm,ln-Bovpxcko,1998-08-17,C304,1.25
20204213,fn-Iao,ln-Tajsgdic,1996-11-01,C405,2.70
20194656,fn-Cinpjzgu,ln-Jxv,2001-04-16,C503,1.15
20183957,fn-Gnlz,ln-Foyusjqevs,1994-12-03,C205,3.93
20184823,fn-Kpt,ln-Txplryfst,2000-04-25,C505,4.45
20193567,fn-Ldyflvaoiv,ln-Sjyfjsnrld,2005-11-18,C402,0.34
20193541,fn-Igpf,ln-Tcpbbvzqxm,2005-02-22,C301,1.83
20204307,fn-Nsj,ln-Kmtig,2009-08-25,C304,2.10
20194154,fn-Xooc,ln-Ydxupna,1993-03-20,C203,2.47
20203662,fn-Ecaysmvt,ln-Xvigpguum,2004-03-06,C402,2.56
20183606,fn-Gwqbdgzll,ln-Xis,1999-02-08,C202,1.14
20193463,fn-Uvtyeay,ln-Gkm,2000-08-14,C404,2.48
20194504,fn-Tmhrfif,ln-Nwrm,1998-12-11,C502,0.82
20194410,fn-Dnavvfjh,ln-Bygvnvt,2001-05-23,C405,3.80
20183602,fn-Nofxmywop,ln-Kvmr,2010-11-01,C201,3.54
20204201,fn-Wrs,ln-Lqxwvznt,1991-02-01,C301,2.35
20193433,fn-Awfs,ln-Zpg,2002-10-02,C403,1.34
20184970,fn-Eosbz,ln-Xruidub,1995-09-16,C305,1.74
20184239,fn-Rynnxnjn,ln-Sbfm,1996-04-24,C305,1.20
20204788,fn-Apuhldiws,ln-Pjymmpbtf,1990-05-22,C304,2.60
20184576,fn-Bcbae,ln-Dhjhb,2009-12-02,C202,4.05
20193507,fn-Jefg,ln-Ohuhffboy,1994-03-23,C105,4.82
20203912,fn-Zzupg,ln-Mtezlj,2010-11-26,C203,1.30
20203815,fn-Atgknqdom,ln-Vwdrykhgr,2001-01-13,C401,0.95
20184714,fn-Glfmcjkci,ln-Kblwslkwhn,1996-01-15,C105,0.21
20203775,fn-Xqor,ln-Rxqep,2004-07-22,C505,0.08
20204250,fn-Mkdx,ln-Sziwwqc,2010-11-12,C105,3.51
20194551,fn-Mry,ln-Qkzqadxsii,2008-12-28,C502,1.01
20194492,fn-Zqsofgi,ln-Pwzzxqr,2000-02-27,C302,3.91
20193657,fn-Hpvqp,ln-Fcg,1995-06-23,C404,3.13
20184699,fn-Okwotspex,ln-Xfzu,2005-01-15,C204,0.32
20193957,fn-Jddegs,ln-Ofjj,2004-11-27,C502,4.42
20184442,fn-Bnurob,ln-Bdnhoiraue,2005-12-01,C105,4.39
20193594,fn-Uanm,ln-Mma,2008-09-12,C204,4.97
20204369,fn-Yhvpn,ln-Ejmovo,2009-02-22,C504,0.51
20184432,fn-Xguoak,ln-Bcwoblf,2007-01-21,C302,2.92
20184828,fn-Vxe,ln-Koeerlln,1999-02-15,C403,4.09
20203729,fn-Ucwqoquc,ln-Xwfyfuyrlb,1996-12-09,C302,0.74
20194432,fn-Qzeiufyqsw,ln-Bkporv,2006-07-10,C505,4.82
20184284,fn-Xcfeqzepnw,ln-Gaewbp,1994-07-08,C303,4.16
20204590,fn-Saojb,ln-Rzyjicgax,2007-11-23,C204,4.48
20194170,fn-Hiunaacnrz,ln-Axa,2005-02-12,C304,2.74
20204171,fn-Kzl,ln-Nabjtk,1993-06-21,C104,0.28
20204076,fn-Zogkztnjj,ln-Neyqjnk,2000-04-19,C404,0.38
20193718,fn-Siekhzc,ln-Rwzcrn,2007-07-28,C305,3.02
20184279,fn-Cxpmptb,ln-Tumkogrw,1995-04-10,C402,0.40
20184286,fn-Foahc,ln-Rnnraj,1993-03-15,C101,0.34
20203663,fn-Umjhb,ln-Zfbadb,1999-06-15,C502,2.71
20203830,fn-Kqpedl,ln-Odpbii,1999-10-03,C205,1.55
20194990,fn-Flbtjazgs,ln-Meo,1990-11-08,C204,0.66
20183557,fn-Dqo,ln-Ylk,2007-06-25,C104,1.06
20204579,fn-Knhghnyvhp,ln-Crzrfbd,2007-07-07,C302,3.44
20203410,fn-Kxdxnwwwbi,ln-Frxr,1990-03-22,C503,0.47
